time_label,time,import,export,deposit_rate,policy_rate,fiscal_balance,real_gdp,cpi_inflation_qoq,ppi_index,electricity_prod_growth,manufacturing_prod_growth,mining_prod_growth,industrial_prod_sa,unemployment,labor_index,labor_force,bond_2y,bond_3y,bond_5y,bond_10y,internal_debt,reer,usd,eur,m1,m2,budget_deficit,bist,kredi,kapasite,cariacik,fdi
2000Q3,2000.5,-3.695390370004148,0.41134884737843436,40.6933333333333,47.44,,1.4783349998351625,6.03455396560052,3.175317128064359,10.4029990627929,1.75983436853003,12.8048780487805,2.16942148760331,5.376,1.989299811050227,1.38883043642944,,,,,3.3175678185376256,149.44,5.685532475090516,2.6293970427785585,11.850379168683745,7.774038001783268,,-25.579800839748668,,,-0.002783220832052509,
2000Q4,2000.75,1.8620183979869864,-1.0806637799015917,68.1866666666667,183.2,,1.4264116163447582,9.45846714398076,6.808283718688379,-0.169779286926993,-1.01729399796543,-4.81081081081081,-1.01112234580386,6.066,-7.480334256773791,-6.52525839525134,,,,,14.779250706576619,157.36,5.178447175972078,0.6808105811544007,15.770644488168095,18.62083130224761,,-17.465527650674684,,,-0.006494900508111644,
2001Q1,2001.0,-17.934872566629068,3.671381051586664,87.3633333333333,81.19,,-5.261131646446948,8.86197026012049,9.383828199868427,-2.38095238095237,-16.7523124357657,-18.0579216354344,-7.15015321756894,,,,,,,,33.37683086246592,122.2,14.10808234631576,20.239578981699495,7.945285668999524,18.734158830455527,,-21.993267936536842,,,-0.0011703474753595716,
2001Q2,2001.25,-17.073172773332423,2.6197696334934406,81.0466666666667,63.0,,-4.965294273594267,20.531640566734,25.62475588172326,-9.23344947735194,4.44444444444443,9.77130977130978,-3.96039603960396,,,,,,,,57.45850666153132,118.36,41.270255102688544,35.97708288517979,16.466664272455844,4.7950749636790135,,40.126146909437836,,,0.0023924612131310725,
2001Q3,2001.5,3.893886864152485,-1.9799593331894627,67.75,59.03,,1.2440157139106844,10.4226330662625,11.219363361857537,11.2284069097889,3.90070921985817,6.50252525252524,3.43642611683849,,,,,,,,15.776437451713576,104.54,16.39169901589835,18.29447291221006,5.949372498372796,4.207178595368433,,-40.165895170974686,,,0.0029848491018562924,
2001Q4,2001.75,-2.0611440299328265,-4.341179705318332,62.6366666666667,59.0,,-1.6972178718818398,15.5725712353924,15.219767041794707,1.46678170836929,-3.41296928327646,-13.040901007706,-3.98671096345515,,,,,,,,14.405638353323624,122.06,9.116433285698522,9.727084974641166,10.581066028201036,11.49145317788296,,60.43029319610955,,,0.0011756251686583761,
2002Q1,2002.0,19.028391484200746,6.5141399138545,57.43,54.73,,3.707979360765634,10.7313423215914,10.393149422403924,1.10544217687073,-1.41342756183745,-3.06748466257669,8.30449826989619,,,,,,,,-1.5328571534151791,143.01,-11.695352389911584,-13.81021539363632,-2.5873099062653893,4.701041226642033,,-15.976663223102872,,,-0.0006217311622209624,
2002Q2,2002.25,-2.0900735841976825,1.7489767322974359,48.7066666666667,48.0,,4.225855050271221,4.05560911862804,4.513631603624058,-5.04625735912531,14.8148148148148,-2.46132208157525,2.66240681576144,,,,,,,,5.287081098697044,123.74,3.517672131550081,8.138370417180015,14.235467001073943,7.0143869648713775,,-22.932232882816095,,,-0.0007173065259405726,
2002Q3,2002.5,8.277936244290629,5.605275981265123,49.4766666666667,46.0,,1.3572160411918333,4.72521737726032,5.987617129955947,8.23737821080603,1.97710718002083,7.858687815429,1.76348547717843,,,,,,,,10.086541320082176,120.24,15.661701182651033,22.554528780008905,11.128043153754419,5.615934634862185,,-6.637821190393733,,,0.0012227961246809513,
2002Q4,2002.75,6.0365928995246065,2.9165710834238467,46.3533333333333,44.0,,2.1111919764322806,9.06873718556389,7.7553227555945625,0.736497545008184,-0.612244897959182,-8.75668449197862,0.203873598369022,,,,,,,,6.604930615594995,130.97,-1.8599346620970847,-0.26512927598664193,10.312396645544197,9.661575558963875,,16.122198285358547,,,-0.0007841824213983338,
2003Q1,2003.0,3.526271493024602,-2.9051915009514317,45.9366666666667,44.0,,0.08356577177348612,6.45953698054948,10.819658617292749,4.22420796100732,-4.82546201232034,-9.52380952380951,4.78128179043741,,,,,,,,8.126790849198073,127.54,2.10856760722663,9.111270803990518,-4.882952649098371,3.0183311211605,,-7.621100661103863,,,-0.003026386919011024,
2003Q2,2003.25,2.0007179867084446,-2.2907100835752203,42.08,38.23,,0.3357626647972012,3.50373547315994,0.30598029958515127,-5.61184723304753,9.06148867313916,-4.21052631578949,-1.65048543689318,,,,,,,,7.529309869743628,143.73,-8.52728522844589,-3.0499192680668807,15.012632507400525,6.1389669932797375,,13.435704287095795,,,-0.0021376936413796998,
2003Q3,2003.5,12.458832028000266,14.718744548843254,34.7433333333333,30.66,,2.8113218158635433,0.738512949039288,0.20458478116571754,10.9826589595376,7.12166172106825,39.475908706678,6.91016781836129,,,,,,,,1.9446444022118925,153.51,-8.510423943394695,-9.199789584643458,12.785702418690548,10.033425950058827,,18.476393321795115,,,0.0009928341962596042,
2003Q4,2003.75,5.26866520431053,-3.356265341447262,27.9533333333333,26.0,,2.9782205216662305,2.89258939826174,2.7331057953256632,-0.669642857142857,-0.18467220683288,-14.3030303030303,0.184672206832881,,,,,,,,8.407583296859045,140.92,3.492552649964825,9.12226919793424,14.52063563788002,9.827600158790872,,34.55675939436303,,,-0.00262313517251405,
2004Q1,2004.0,5.977499064536751,1.7769355457831537,24.78,22.0,,2.7170350172536217,2.0439744664389,5.041268246847341,2.39700374531836,-4.07030527289544,-21.2164073550212,3.31797235023041,,,,,,,,4.683588826314278,154.55,-8.005417538970766,-3.0263117978818532,0.12978696488410435,11.239327059015736,,8.250927043368694,,,-0.00438873567828216,
2004Q2,2004.25,3.6563442558332326,4.170149678496848,24.0966666666667,22.0,,2.3016094762589034,1.55756350309615,5.962488808556365,-4.02340892465254,14.2719382835101,16.9658886894075,4.10347903657448,,,,,,,,2.6216647109162494,137.36,8.610957305308276,4.926259864373006,11.984795663824599,5.115488841790139,,-12.522607863872537,,,-0.002963932129352422,
2004Q3,2004.5,-1.368996277319745,3.143825000955225,24.68,20.0,,1.121419052848971,1.36257582827811,2.126633164437308,9.60365853658537,-0.675105485232074,35.3031465848043,0.599828620394164,,,,,,,,3.962486086726713,138.0,1.6740351511496276,3.0386890471452377,6.770783021984883,5.497096303639282,,21.506959839251305,,,-3.2436672192752204e-05,
2004Q4,2004.75,3.438302006700056,3.371298029999714,23.48,18.0,,1.6094630528995069,4.16167940336986,2.8771867865523326,-1.9471488178025,-4.33305012744265,-13.6698808848554,-4.00340715502554,,,,,,,,3.1272762731660464,142.35,-2.231691773330413,3.558935859819534,3.517493376061509,5.321632652352903,,12.848895383482262,,,-0.002837585206078711,
2005Q1,2005.0,3.8281031015909406,1.1936202515492766,20.6733333333333,15.5,,4.506850080384872,1.30233654497772,-0.6437521360842524,2.48226950354611,2.57548845470693,-9.7897503285151,14.1969831410825,10.2666666666667,,,,,,,3.504327906095739,152.76,-8.591127725312786,-7.220067439474587,2.494261160579825,4.661984090160587,,0.8550289707513592,,,-0.004062954446504801,-89.54999622050809
2005Q2,2005.25,2.253346337256623,-1.7210668351081537,20.02,14.25,,0.4212708736217152,1.5473662778861,2.042299170891404,-3.18339100346022,12.3809523809524,9.54115076474871,-0.62160062160063,8.93333333333333,,,,,,,0.9886916920876843,156.87,2.7820355024221035,-1.2356020718858884,13.104199521138327,10.704740250848133,,7.750208457136054,,,-0.00387321696289907,24.351085413864393
2005Q3,2005.5,3.591229226530679,3.8842813170196777,20.4766666666667,14.25,,1.4020957972237014,0.70747286111189,-0.046578533618468754,10.8649035025018,3.00462249614792,15.8909574468085,3.7529319781079,8.96666666666667,,,15.71,,16.311,,3.5183103571441166,158.6,-1.7199553340449703,-5.002307630322428,8.074860251494798,9.023857802199586,,20.15997432550556,,,-0.0009189232923535401,130.264974424525
2005Q4,2005.75,5.0939124539260305,4.186256684772971,20.4166666666667,13.5,,3.253305582094157,3.87940841865759,0.8948849723150687,-1.28949065119278,7.10545998504112,-6.36833046471601,2.93896006028636,9.86666666666667,,,14.5,,14.228333333333333,,0.6455085950456407,166.27,1.1563375508450269,-1.4477147890429198,53.01139674251942,54.461450663180244,,17.72763495397589,,,-0.003739745210096703,81.39943464316302
2006Q1,2006.0,0.7724730465985985,-0.7660779700579212,19.5866666666667,13.5,,1.1386262466739794,1.73858284963306,0.8954560498455777,1.4369693011104,-12.9189944134078,-12.6225490196079,1.53733528550512,10.5666666666667,,,14.153333333333332,,12.954333333333333,,0.6425862295856177,166.95,-1.8222021860229975,-0.7369221045749663,-6.023130198400395,3.7421104781873993,-1.0485395118762104,7.408467489231363,,,-0.0051912557425474746,-264.9209701079277
2006Q2,2006.25,2.389145642887769,-0.3090223059963648,19.4166666666667,15.0,,3.000648935362271,2.98178099518291,5.344535645599358,-1.60978750804895,16.0384923817161,15.4277699859748,1.87454938716655,8.4,9.690797507216153,6.74864290771773,18.37,,16.89666666666667,,1.1000322855778677,138.02,8.926191878595535,13.433844828174596,18.31810654623922,11.643035152251713,1.4674487966456735,-19.156668706659286,,,-0.005306820855277231,299.573227355399
2006Q3,2006.5,-5.162400780599086,0.01617030770457717,23.7966666666667,17.5,,-0.75633915508444,1.83186557608379,3.7845169017725055,11.0602094240838,-1.93503800967518,17.9222357229648,0.283085633404097,8.4,1.6621671039300345,2.26887820753758,21.97,,18.25,,0.7136686862907027,149.74,3.061755068278732,4.4157597776662065,-2.6028051975362843,1.1926018660254556,-2.015494453100917,4.53175178369154,,,-0.00201101143884475,-67.67980425584153
2006Q4,2006.75,3.5799303430446017,7.504801973499653,23.79,17.5,,2.2335818060502888,2.9408745637446,-0.19000760874741118,-2.41602828520921,4.43974630021142,-11.6434827408552,1.48200423429781,8.9,-2.506143301141339,-2.25097069327822,22.863333333333333,,18.772666666666666,,0.2392807593093238,152.9,-2.996425325189056,-1.7681703358536138,4.956515438001929,5.479333971317857,-1.1641353312002798,5.618114866552393,,,-0.003502913816494188,53.1422847846132
2007Q1,2007.0,6.732540541328014,4.331953299212188,23.3766666666667,17.5,,1.806661639897733,2.19125492346812,0.7215687094081602,2.17391304347826,-6.34278002699054,-13.0612244897959,5.35465924895689,9.9,-4.992344682618377,-3.31664248557981,21.323333333333334,,18.448666666666664,,4.757940360145341,157.4,-3.2339161817745934,-1.7352995959738604,-10.164288271242938,2.5794278019237282,-1.7962966038597343,10.700093764461105,,,-0.004690862045156237,27.396652066035898
2007Q2,2007.25,-1.7236666224796693,-3.362695939032534,22.66,17.5,,0.030530854679433617,2.22477008269706,1.9774621802352677,-0.709219858156021,10.014409221902,20.523138832998,1.25412541254125,8.53333333333333,7.968630174217051,6.05515752102263,19.836666666666666,,16.681333333333335,,-3.867968770279262,166.41,-5.154234643549948,-2.3070894196591585,9.44989637548197,4.634461138940438,-1.6401339340089942,5.3387032817385105,,,-0.004497054560091779,-116.01356715388178
2007Q3,2007.5,2.9717461309317628,-4.592205207499234,22.6466666666667,17.36,,0.584681997250236,-0.369884262021197,1.0294764135783119,11.3095238095238,-2.09561231172233,19.2543127434614,-0.130378096479778,8.66666666666667,0.9513611510491238,1.37354459921746,18.48,,16.474666666666668,,1.778987911268004,167.63,-3.915742918268289,-2.0989279658201854,0.5287318926690432,2.304223901648328,-2.6669293172480018,16.89132090072807,,,-0.002636273107364839,33.45435957148073
2007Q4,2007.75,6.1427243532222064,6.710898167557566,21.5533333333333,15.96,,3.3749997861200143,3.92574850299399,1.4667566993934678,-6.31016042780748,4.48160535117053,-14.0457302846477,1.43603133159268,9.53333333333333,-5.044759530334542,-4.10054767588822,17.3,,15.59,,-1.1534800057248162,177.8,-7.893838453091706,-2.5366581355808826,6.371411599253207,5.035217434133088,-0.44535956264363347,2.2810264993179175,,81.43333333,-0.0048490343801364634,24.593749307666535
2008Q1,2008.0,6.705445743225802,13.536399416969402,21.2066666666667,15.25,,2.0846123402259664,2.80255364262829,3.572092541887706,6.44977168949772,-4.80153649167733,-5.91748099891421,1.86615186615183,10.4333333333333,-2.9907603115631787,-1.49584880877896,18.19033333333333,,17.25,,4.281085010673991,163.88,0.9602236015501253,4.355924770025032,2.302751797732938,7.832628811281239,-2.4571482412492682,-37.03255721997554,,82.96666667,-0.005287550637894764,-21.551689637595395
2008Q2,2008.25,-13.272397900118804,-11.535973498236274,21.91,16.0,,-3.613091705557281,3.65878264768524,8.80755116621419,-4.98659517426273,6.59045057162073,13.8488170802077,-0.758054327226785,8.73333333333333,9.495722981861654,7.07477048102133,21.823333333333334,,19.916666666666668,,-2.0769667669796377,165.42,4.939135697173078,9.153008983882295,3.881427108588653,1.7732135976498142,2.955215025254629,-8.653473593142902,,81.83333333,-0.005837976799279158,20.79402825798038
2008Q3,2008.5,-3.1699289261192476,-4.039991046116853,23.1433333333333,16.75,,-1.8335776536734016,0.815364318619311,0.2798175864012542,9.0293453724605,-7.50788643533124,14.9011657374556,-2.80076384468488,9.4,1.0330783324246973,2.06865215763323,19.039,,18.05666666666667,,2.034269225763552,173.9,-4.299062717409388,-7.824496463287867,6.769804765727372,5.195477072944854,-2.399693671632587,2.0343674026681136,,81.5,-0.0025846104302463114,-37.71855886295459
2008Q4,2008.75,-17.096094576377396,-4.7699342214608365,25.3933333333333,15.63,,-2.572847265957634,3.25438709400612,-2.0377962567245334,-12.2153209109731,-8.25375170532062,-16.2329069254521,-8.84086444007858,11.5333333333333,-4.965992428541011,-2.49126162368924,20.279,,20.17,,3.128051805808596,154.7,24.14900478662413,10.750343560200037,-1.6638997798288813,8.876470596765529,-5.1533236862052805,-30.199536943973726,,80.76666667,-0.0021907280123435856,2.996478870193542
2009Q1,2009.0,-7.770912624677173,4.156156193761973,19.3333333333333,11.03,,-5.8307516345053045,0.427998587189084,-1.3264100089374509,3.24292452830189,-17.1747211895911,-16.2717219589257,-8.76436781609196,14.5333333333333,-5.983588098340942,-2.53208434081263,14.835,,16.306666666666665,,6.165844634693229,147.23,7.3099761221393775,6.179075473079587,2.7436893605653268,2.418190693761346,-9.420176902424322,-4.791450654996332,,81.06666667,-0.0007231480722481953,-43.06883042375178
2009Q2,2009.25,5.990962285475199,-4.1971301482444545,17.9866666666667,9.03,,3.9288000665958833,1.10474377805821,1.5052674490435791,-3.54083380925185,18.132854578097,16.7924528301887,4.80314960629923,12.9,8.131949040158748,5.99850807116154,12.183333333333334,,13.556666666666667,,3.155091909461305,154.16,-5.240933725928865,-0.998065058354558,3.839490871913398,0.7041301033762437,-1.2700303946604734,38.93428726799107,,79.9,-0.001901398997843107,-44.40426979298424
2009Q3,2009.5,10.180643151986324,8.694260677556898,17.1133333333333,7.58,,2.367513029673951,0.468580548791755,0.3836706387343014,10.3019538188277,0.759878419452878,23.4787291330102,4.28249436513899,12.4,2.9982779239395185,2.93242773265686,9.66,,11.163333333333334,,6.093525653698606,155.81,-4.694129634811817,0.10071137606076919,8.899383320832044,3.8952149588691753,-6.254090383818158,26.724859636300113,,72.23333333,-0.000357416609046566,6.840272688440052
2009Q4,2009.75,1.9618051470152054,-1.3062707873217505,16.1633333333333,6.5,,1.933543188961373,3.62525458248471,1.9087639875440487,-3.5426731078905,10.1809954751131,-9.94330571303964,3.60230547550431,12.3333333333333,-1.670339233411422,-2.05945017728523,8.756666666666666,,10.013333333333334,,2.881902230592459,158.17,-0.8277047212068955,2.606713580101516,7.2998511038207425,5.1943322218306776,-4.493179763688013,7.795847961566693,,63.53333333,-0.001495514951362163,-7.72916743016463
2010Q1,2010.0,-2.400237451446152,-7.353126361197049,15.9066666666667,6.5,,-0.2954310022317941,3.82861635220124,3.191685870064287,2.39287701725098,-10.8829568788501,-21.7433414043584,-0.208623087621697,13.3,-2.206200930958424,-0.811312101497214,8.956666666666667,9.875,10.133333333333333,10.715,3.183253748129289,165.37,1.3570513938313433,-5.1439681324391024,-0.08881731234851031,2.990393078851028,-5.019612955492175,7.328359148874863,,65.9,-0.0036715265839567177,-33.02416868705773
2010Q2,2010.25,9.923204786522533,9.72659115704424,15.8933333333333,6.5,,3.730261838777693,1.03732868933143,3.211129705756832,-0.108695652173901,14.6697388632873,22.4009900990099,5.0871080139373,10.5,8.071417151700988,4.67486660774493,9.006666666666666,9.803333333333333,9.626666666666667,10.433333333333334,0.7204891722512485,169.2,1.9875817118510608,-6.292408104902081,7.713189874707993,4.632713181097969,-1.226975153475534,-2.492689576609397,,69.33333333,-0.0034899103500536715,-50.32628513842905
2010Q3,2010.5,5.688512103373711,-3.6786570784288486,15.76,6.375,,2.733012451368033,-0.299760191846501,0.05522494784546694,13.8193688792165,-0.401875418620247,12.0323559150658,3.71352785145891,10.3666666666667,0.6071475022032757,0.889307590973235,8.186666666666667,8.636666666666667,8.68,9.026666666666666,1.336681000794826,171.45,-1.436314534220079,-0.23228870837037618,5.548257972822057,2.595532171318027,-1.8980835566682013,16.170364383718727,,69.16666667,-0.00289897857861108,116.43273434458621
2010Q4,2010.75,6.781699166065458,5.004758301794254,13.5166666666667,1.63044,,2.9783916527318155,2.71346963319297,2.1433696821191894,-8.17399617590825,13.4498991257565,-2.52707581227442,4.66751918158561,10.4333333333333,-1.483258857465053,-1.88847387753204,7.55,7.806666666666667,8.053333333333333,8.753333333333334,1.4506761198749274,167.29,-3.524684955420798,1.6038238724227272,9.889662464635052,7.265042388879905,-5.95921304005579,2.544558899077387,,69.53333333,-0.005035510718421308,41.556888988776294
2011Q1,2011.0,4.786324146657606,-0.8759527980163995,12.13,1.5,,2.228834094187704,0.847054518843753,4.645591688339845,7.28787090057267,-6.99466508595138,-10.5555555555555,5.25351252290782,10.6333333333333,-0.230428980042241,0.455733794595961,8.69,9.1,9.41,9.633333333333333,1.9808553960807274,155.39,7.464485491772255,8.147855805497938,-0.2866048437983437,4.275916286770354,-1.9879284993300106,-3.6587594069606766,,74.93333333,-0.007147811475509592,68.78421283302521
2011Q2,2011.25,1.4595944416090134,3.726845807122281,14.18,1.5,,2.7106193181639426,2.53251818660097,2.0847232155388973,-5.53129548762743,10.4525175270873,15.5797101449275,0.406268136970341,8.9,6.959354978917887,5.06777475508311,8.84,9.263333333333334,9.446666666666667,9.556666666666667,0.7825985925379086,151.72,-0.7594944010998361,4.41579383445313,8.350964444755604,4.355201627780758,2.4531235626833032,-2.2062134326727545,,74.8,-0.006648138572335985,-110.984535677066
2011Q3,2011.5,-1.6562176486933922,13.735533885556706,14.9733333333333,5.0,,2.6241102306258313,0.15569985314673,1.7124542208751592,12.9943502824859,-0.403923831506035,11.1061352440662,3.69942196531795,8.43333333333333,1.781210869878791,1.48056408855696,8.426666666666668,8.653333333333332,9.05,9.426666666666666,1.0879190287042206,138.75,10.198334843566482,8.329225914002713,6.796175785285996,3.639503595541882,-0.6827064454744544,-5.95306200875676,,75.83333333,-0.003842161645587991,84.36795493453877
2011Q4,2011.75,-4.81082603552796,-4.535222937181871,15.1366666666667,5.0,,1.3481829649469645,5.43925662903879,3.951194023866478,-2.36363636363637,9.96523754345303,2.33776702942367,2.2853957636566,8.6,-2.5100097352384942,-2.64066071823612,10.55,10.656666666666666,10.023333333333333,9.89,0.5664734146659356,144.97,5.927231556645607,1.1284024209691323,2.7434797208535144,1.5661739084688264,-4.808659433197841,-13.314047392463735,,76.16666667,-0.004023165764266489,-0.16209335493027055
2012Q1,2012.0,2.534113370152724,0.35223868355025445,18.87,5.0,,-0.8937558458104178,2.04403042589551,1.3159279488121456,5.54003724394785,-12.3814541622761,-20.4017329657345,-1.58038147138962,9.33333333333333,-3.9031004571299377,-2.50891849517909,9.3,9.456666666666667,9.54,9.63,1.7227955133442663,152.11,-2.2554010262802793,-4.994237410133895,-6.6570575561403444,-0.35418151445689716,-2.0594696233201404,17.85707576349198,,77.6,-0.0047449755344793725,-5.502042423297304
2012Q2,2012.25,3.169285808117195,11.900304827498864,18.9333333333333,5.0,,1.7127747765956158,1.53679440449215,0.14424103862937798,-8.29289810322008,10.7636800962117,14.3493320138545,2.15946843853821,7.7,7.999128718245885,5.93319426802314,9.096666666666666,9.16,9.326666666666666,9.096666666666666,0.6718224841915088,154.64,0.4192946986903423,-1.683431488076459,8.765295832740705,3.261904274758365,-0.10472462680975524,-1.2886942766026976,,77.06666667,-0.003361607725202635,-29.78544325222945
2012Q3,2012.5,1.4587987996007357,0.34757851040971843,15.79,5.0,,1.7494021965186235,-0.185957763332387,-0.6292997444311332,11.7364117364117,-3.58306188925082,8.0484638684552,0.433604336043333,7.96666666666667,0.3388093590115382,0.801592918406935,7.516666666666667,7.78,7.836666666666667,8.14,2.6024000940498837,155.0,-0.11955831422447716,-2.709565892414445,4.6079564879345725,3.3046118513407663,-1.6211776200678998,8.113609901346841,,77.06666667,-0.0007790002451686525,-70.91049659985558
2012Q4,2012.75,-3.759359641392379,-0.7874507238812001,15.18,5.0,,1.5901811771588115,3.24007322565488,2.003852703665565,-10.5897546276367,10.0788288288289,1.16139367240691,0.701565029681625,8.73333333333333,-0.3008435357052086,0.335403229620252,6.3,6.433333333333334,6.78,7.126666666666667,-0.2926484317022471,157.69,-0.5396482661301771,3.1327755393479872,4.270567336036635,3.479348361189949,-3.6979702141514674,16.222589293618128,,75.86666667,-0.0021472575259226744,36.67447166006568
2013Q1,2013.0,8.510425465543747,-1.7607184862711733,14.92,4.5,,2.887784841459151,2.46206474492759,0.4690266240069185,3.659123736158,-10.5370843989769,-20.9817893903404,2.30439442658095,9.6,-2.9940794236542168,-1.79903195982815,5.873333333333333,6.033333333333333,6.3500000000000005,6.8133333333333335,1.6096917984942394,160.49,-0.47296577504818416,1.32918565627701,0.901186263307352,2.692451573771848,-0.7952851631646924,8.845555540404515,,76.96666667,-0.00374433724960436,-2.683145192342984
2013Q2,2013.25,5.548183888827296,7.462433056404905,14.85,3.5,,2.8935075346943506,1.31861063464834,1.1368028475462033,-2.4152345564329,12.9788450543167,19.188376753507,2.51440544787847,8.33333333333333,6.259196155719149,4.83694107135605,6.25,6.706666666666667,6.946666666666666,7.166666666666667,0.7640016192862475,153.73,2.9701389477466478,1.8180605001713035,10.945848307504136,5.570366117667902,1.5143282471607065,-10.861223443600476,,76.36666667,-0.003533138465433116,1.3741035917584021
2013Q3,2013.5,-1.2606284515733535,-3.9602655607312798,15.26,3.5,,1.455334595945601,1.05657753525705,2.60023907741207,10.1380295097572,-2.22672064777331,6.89365279529209,1.53295861011753,8.93333333333333,-0.6534866795602667,0.16481542785099,8.986666666666666,9.18,9.193333333333333,9.383333333333333,3.015904503102007,144.01,6.833768893619185,8.189990663972967,6.280526284515275,6.7633102038549,-1.4673384350200702,-3.3730746341566586,,76.53333333,-0.0010810468499714225,42.8262094430802
2013Q4,2013.75,-1.5335882569820214,1.9705403395910537,16.15,3.5,,0.19364186644121872,2.44555462486546,2.0620235581081836,-5.61797752808987,9.78260869565222,-3.77506881635856,2.01308505284343,9.33333333333333,-2.0214578129591487,-1.84162969109281,8.97,9.116666666666667,9.216666666666667,9.396666666666667,-1.218185327895327,141.34,2.9462165104543914,5.734314031693821,6.170624818944859,5.0294002175380825,-3.2843783720605315,-9.232646981689285,,75.33333333,-0.002713328211279913,-6.984748811195374
2014Q1,2014.0,-0.20482747487715613,5.837725150886008,17.3,8.0,,2.8597910212120325,2.97119329546947,5.366143286897618,2.56410256410255,-8.86374351720886,-13.1998365345321,3.0093734583128,10.1333333333333,-1.7602646551465817,-0.370723250616081,10.77,10.42,10.356666666666667,10.129999999999999,1.4758487802058795,136.28,8.983514595486387,9.646067406312042,-1.6862883959085195,1.6731821594810015,-0.5619739399881652,2.4706282141913505,,76.5,-0.0022388452574521596,-0.49447933290629464
2014Q2,2014.25,-0.046399977231992295,0.18728374375598378,16.5133333333333,8.0,,-1.6357113639159593,2.62314607378835,0.6993536579584791,-1.74107142857146,7.55302638385926,7.86252354048965,-1.3409961685824,8.73333333333333,5.9747644072539075,4.55151735221051,8.466666666666667,8.576666666666668,8.706666666666667,8.966666666666667,-0.1422854461754497,146.44,-4.816842287368672,-4.690527291538871,5.162663981817417,2.04907892729409,0.05085188991903216,12.865607826134795,124.41036120702691,77.63333333,-0.0019436222512158774,-36.53042706367877
