import,export,deposit_rate,policy_rate,real_gdp,cpi_inflation_qoq,ppi_index,electricity_prod_growth,manufacturing_prod_growth,mining_prod_growth,industrial_prod_sa,unemployment,labor_index,labor_force,bond_2y,bond_5y,internal_debt,reer,usd,eur,m1,m2,budget_deficit,bist,cariacik,fdi
-3.1699289261192476,-4.039991046116853,23.1433333333333,16.75,-1.8335776536734016,0.815364318619311,0.2798175864012542,9.0293453724605,-7.50788643533124,14.9011657374556,-2.80076384468488,9.4,1.0330783324246973,2.06865215763323,19.039,18.05666666666667,2.034269225763552,173.9,-4.299062717409388,-7.824496463287867,6.769804765727372,5.195477072944854,-2.399693671632587,2.0343674026681136,-0.0025846104302463114,-37.71855886295459
-17.096094576377396,-4.7699342214608365,25.3933333333333,15.63,-2.572847265957634,3.25438709400612,-2.0377962567245334,-12.2153209109731,-8.25375170532062,-16.2329069254521,-8.84086444007858,11.5333333333333,-4.965992428541011,-2.49126162368924,20.279,20.17,3.128051805808596,154.7,24.14900478662413,10.750343560200037,-1.6638997798288813,8.876470596765529,-5.1533236862052805,-30.199536943973726,-0.0021907280123435856,2.996478870193542
-7.770912624677173,4.156156193761973,19.3333333333333,11.03,-5.8307516345053045,0.427998587189084,-1.3264100089374509,3.24292452830189,-17.1747211895911,-16.2717219589257,-8.76436781609196,14.5333333333333,-5.983588098340942,-2.53208434081263,14.835,16.306666666666665,6.165844634693229,147.23,7.3099761221393775,6.179075473079587,2.7436893605653268,2.418190693761346,-9.420176902424322,-4.791450654996332,-0.0007231480722481953,-43.06883042375178
5.990962285475199,-4.1971301482444545,17.9866666666667,9.03,3.9288000665958833,1.10474377805821,1.5052674490435791,-3.54083380925185,18.132854578097,16.7924528301887,4.80314960629923,12.9,8.131949040158748,5.99850807116154,12.183333333333334,13.556666666666667,3.155091909461305,154.16,-5.240933725928865,-0.998065058354558,3.839490871913398,0.7041301033762437,-1.2700303946604734,38.93428726799107,-0.001901398997843107,-44.40426979298424
10.180643151986324,8.694260677556898,17.1133333333333,7.58,2.367513029673951,0.468580548791755,0.3836706387343014,10.3019538188277,0.759878419452878,23.4787291330102,4.28249436513899,12.4,2.9982779239395185,2.93242773265686,9.66,11.163333333333334,6.093525653698606,155.81,-4.694129634811817,0.10071137606076919,8.899383320832044,3.8952149588691753,-6.254090383818158,26.724859636300113,-0.000357416609046566,6.840272688440052
1.9618051470152054,-1.3062707873217505,16.1633333333333,6.5,1.933543188961373,3.62525458248471,1.9087639875440487,-3.5426731078905,10.1809954751131,-9.94330571303964,3.60230547550431,12.3333333333333,-1.670339233411422,-2.05945017728523,8.756666666666666,10.013333333333334,2.881902230592459,158.17,-0.8277047212068955,2.606713580101516,7.2998511038207425,5.1943322218306776,-4.493179763688013,7.795847961566693,-0.001495514951362163,-7.72916743016463
-2.400237451446152,-7.353126361197049,15.9066666666667,6.5,-0.2954310022317941,3.82861635220124,3.191685870064287,2.39287701725098,-10.8829568788501,-21.7433414043584,-0.208623087621697,13.3,-2.206200930958424,-0.811312101497214,8.956666666666667,10.133333333333333,3.183253748129289,165.37,1.3570513938313433,-5.1439681324391024,-0.08881731234851031,2.990393078851028,-5.019612955492175,7.328359148874863,-0.0036715265839567177,-33.02416868705773
9.923204786522533,9.72659115704424,15.8933333333333,6.5,3.730261838777693,1.03732868933143,3.211129705756832,-0.108695652173901,14.6697388632873,22.4009900990099,5.0871080139373,10.5,8.071417151700988,4.67486660774493,9.006666666666666,9.626666666666667,0.7204891722512485,169.2,1.9875817118510608,-6.292408104902081,7.713189874707993,4.632713181097969,-1.226975153475534,-2.492689576609397,-0.0034899103500536715,-50.32628513842905
5.688512103373711,-3.6786570784288486,15.76,6.375,2.733012451368033,-0.299760191846501,0.05522494784546694,13.8193688792165,-0.401875418620247,12.0323559150658,3.71352785145891,10.3666666666667,0.6071475022032757,0.889307590973235,8.186666666666667,8.68,1.336681000794826,171.45,-1.436314534220079,-0.23228870837037618,5.548257972822057,2.595532171318027,-1.8980835566682013,16.170364383718727,-0.00289897857861108,116.43273434458621
6.781699166065458,5.004758301794254,13.5166666666667,1.63044,2.9783916527318155,2.71346963319297,2.1433696821191894,-8.17399617590825,13.4498991257565,-2.52707581227442,4.66751918158561,10.4333333333333,-1.483258857465053,-1.88847387753204,7.55,8.053333333333333,1.4506761198749274,167.29,-3.524684955420798,1.6038238724227272,9.889662464635052,7.265042388879905,-5.95921304005579,2.544558899077387,-0.005035510718421308,41.556888988776294
4.786324146657606,-0.8759527980163995,12.13,1.5,2.228834094187704,0.847054518843753,4.645591688339845,7.28787090057267,-6.99466508595138,-10.5555555555555,5.25351252290782,10.6333333333333,-0.230428980042241,0.455733794595961,8.69,9.41,1.9808553960807274,155.39,7.464485491772255,8.147855805497938,-0.2866048437983437,4.275916286770354,-1.9879284993300106,-3.6587594069606766,-0.007147811475509592,68.78421283302521
1.4595944416090134,3.726845807122281,14.18,1.5,2.7106193181639426,2.53251818660097,2.0847232155388973,-5.53129548762743,10.4525175270873,15.5797101449275,0.406268136970341,8.9,6.959354978917887,5.06777475508311,8.84,9.446666666666667,0.7825985925379086,151.72,-0.7594944010998361,4.41579383445313,8.350964444755604,4.355201627780758,2.4531235626833032,-2.2062134326727545,-0.006648138572335985,-110.984535677066
-1.6562176486933922,13.735533885556706,14.9733333333333,5.0,2.6241102306258313,0.15569985314673,1.7124542208751592,12.9943502824859,-0.403923831506035,11.1061352440662,3.69942196531795,8.43333333333333,1.781210869878791,1.48056408855696,8.426666666666668,9.05,1.0879190287042206,138.75,10.198334843566482,8.329225914002713,6.796175785285996,3.639503595541882,-0.6827064454744544,-5.95306200875676,-0.003842161645587991,84.36795493453877
