time_label,time,import,export,deposit_rate,policy_rate,fiscal_balance,real_gdp,cpi_inflation_qoq,ppi_index,electricity_prod_growth,manufacturing_prod_growth,mining_prod_growth,industrial_prod_sa,unemployment,labor_index,labor_force
2006Q1,2006.0,68458.7861030885,55823.7935947178,19.5866666666667,13.5,,260431.162050191,1.73858284963306,71.5986808508608,1.4369693011104,-12.9189944134078,-12.6225490196079,1.53733528550512,10.5666666666667,83.8462662057427,
2006Q2,2006.25,70114.0609363321,55651.5518901686,19.4166666666667,15.0,,268364.213222031,2.98178099518291,75.5294016580044,-1.60978750804895,16.0384923817161,15.4277699859748,1.87454938716655,8.4,92.3783767035672,6.74864290771773
2006Q3,2006.5,66586.3332539031,55660.551644976,23.7966666666667,17.5,,266342.126156741,1.83186557608379,78.4426022173542,11.0602094240838,-1.93503800967518,17.9222357229648,0.283085633404097,8.4,93.9266918374845,2.26887820753758
2006Q4,2006.75,69013.2595496169,59998.507490871,23.79,17.5,,272358.030396198,2.9408745637446,78.293696815238,-2.41602828520921,4.43974630021142,-11.6434827408552,1.48200423429781,8.9,91.6020059931924,-2.25097069327822
2007Q1,2007.0,73819.58375475,62654.7326601709,23.3766666666667,17.5,,277323.336538556,2.19125492346812,78.8606827694498,2.17391304347826,-6.34278002699054,-13.0612244897959,5.35465924895689,9.9,87.1411941236616,-3.31664248557981
2007Q2,2007.25,72558.0834909797,60582.8748777714,22.66,17.5,,277408.018649855,2.22477008269706,80.4356437533707,-0.709219858156021,10.014409221902,20.523138832998,1.25412541254125,8.53333333333333,94.3693205207084,6.05515752102263
2007Q3,2007.5,74746.6842942202,57863.6978778223,22.6466666666667,17.36,,279034.724287218,-0.369884262021197,81.2679867703279,11.3095238095238,-2.09561231172233,19.2543127434614,-0.130378096479778,8.66666666666667,95.2713977771188,1.37354459921746
2007Q4,2007.75,79482.1205441672,61880.1339244346,21.5533333333333,15.96,,288612.867635928,3.92574850299399,82.4687752053418,-6.31016042780748,4.48160535117053,-14.0457302846477,1.43603133159268,9.53333333333333,90.5844026504606,-4.10054767588822
2008Q1,2008.0,84994.5005498344,70849.8737451252,21.2066666666667,15.25,,294692.475051668,2.80255364262829,85.4678827274506,6.44977168949772,-4.80153649167733,-5.91748099891421,1.86615186615183,10.4333333333333,87.9153516906203,-1.49584880877896
2008Q2,2008.25,74430.2597321626,63130.464434645,21.91,16.0,,284235.021973044,3.65878264768524,93.3369605162054,-4.98659517426273,6.59045057162073,13.8488170802077,-0.758054327226785,8.73333333333333,96.6727601882057,7.07477048102133
2008Q3,2008.5,72107.8768094521,60630.8317647545,23.1433333333333,16.75,,279070.841438982,0.815364318619311,93.598499491717,9.0293453724605,-7.50788643533124,14.9011657374556,-2.80076384468488,9.4,97.6766420417576,2.06865215763323
2008Q4,2008.75,60776.447723638,57806.6717070376,25.3933333333333,15.63,,271982.353920515,3.25438709400612,91.7104553546288,-12.2153209109731,-8.25375170532062,-16.2329069254521,-8.84086444007858,11.5333333333333,92.9444987894106,-2.49126162368924
2009Q1,2009.0,56232.4062685004,60259.8327612542,19.3333333333333,11.03,,256577.22015884,0.427998587189084,90.5020307451476,3.24292452830189,-17.1747211895911,-16.2717219589257,-8.76436781609196,14.5333333333333,87.5461993688115,-2.53208434081263
2009Q2,2009.25,59704.2279345599,57782.9908795016,17.9866666666667,9.03,,266858.264589954,1.10474377805821,91.8746331056801,-3.54083380925185,18.132854578097,16.7924528301887,4.80314960629923,12.9,94.9628855849117,5.99850807116154
2009Q3,2009.5,66102.6785735119,63031.6552008921,17.1133333333333,7.58,,273251.551097173,0.468580548791755,92.2278061748017,10.3019538188277,0.759878419452878,23.4787291330102,4.28249436513899,12.4,97.8532508863639,2.93242773265686
2009Q4,2009.75,67412.288317802,62213.6454451554,16.1633333333333,6.5,,278586.39742543,3.62525458248471,94.0051257821112,-3.5426731078905,10.1809954751131,-9.94330571303964,3.60230547550431,12.3333333333333,96.2323446483979,-2.05945017728523
2010Q1,2010.0,65813.497471463,57803.1395813762,15.9066666666667,6.5,,277764.581386845,3.82861635220124,97.0538684382592,2.39287701725098,-10.8829568788501,-21.7433414043584,-0.208623087621697,13.3,94.1325141751836,-0.811312101497214
2010Q2,2010.25,72679.3277405923,63707.9273984656,15.8933333333333,6.5,,288321.605760047,1.03732868933143,100.220971798653,-0.108695652173901,14.6697388632873,22.4009900990099,5.0871080139373,10.5,102.045387145178,4.67486660774493
2010Q3,2010.5,76933.554053384,61406.9138974185,15.76,6.375,,296310.137694558,-0.299760191846501,100.276334063543,13.8193688792165,-0.401875418620247,12.0323559150658,3.71352785145891,10.3666666666667,102.666837816424,0.889307590973235
2010Q4,2010.75,82331.9385065608,64558.3855077396,13.5166666666667,1.63044,,305268.154313551,2.71346963319297,102.448825699545,-8.17399617590825,13.4498991257565,-2.52707581227442,4.66751918158561,10.4333333333333,101.155260863214,-1.88847387753204
2011Q1,2011.0,86368.4414479691,63995.3540684344,12.13,1.5,,312148.46555151,0.847054518843753,107.320461880955,7.28787090057267,-6.99466508595138,-10.5555555555555,5.25351252290782,10.6333333333333,100.922438175839,0.455733794595961
2011Q2,2011.25,87638.3153787185,66425.3623141133,14.18,1.5,,320725.340225616,2.53251818660097,109.581280489956,-5.53129548762743,10.4525175270873,15.5797101449275,0.406268136970341,8.9,108.196155327258,5.06777475508311
2011Q3,2011.5,86198.7878922741,76205.5492596491,14.9733333333333,5.0,,329252.923956914,0.15569985314673,111.473969214626,12.9943502824859,-0.403923831506035,11.1061352440662,3.69942196531795,8.43333333333333,110.14062313266,1.48056408855696
2011Q4,2011.75,82150.0830666453,72826.6569881209,15.1366666666667,5.0,,333721.913174978,5.43925662903879,115.966695708727,-2.36363636363637,9.96523754345303,2.33776702942367,2.2853957636566,8.6,107.410489414535,-2.64066071823612
2012Q1,2012.0,84258.4608190796,73083.6329646717,18.87,5.0,,330752.543291751,2.04403042589551,117.502818838627,5.54003724394785,-12.3814541622761,-20.4017329657345,-1.58038147138962,9.33333333333333,103.298911576068,-2.50891849517909
2012Q2,2012.25,86971.6190331075,82319.4566225915,18.9333333333333,5.0,,336466.382339681,1.53679440449215,117.672428418842,-8.29289810322008,10.7636800962117,14.3493320138545,2.15946843853821,7.7,111.901400034525,5.93319426802314
