policy_rate,deposit_rate,cpi_inflation_qoq,reer,cariacik,mining_prod_growth,industrial_prod_sa,electricity_prod_growth,internal_debt,m1,bist,m2,manufacturing_prod_growth,usd,real_gdp,export,import,eur,ppi_index,unemployment,fdi,bond_5y,bond_2y,labor_index,labor_force,budget_deficit
7.58,17.1133333333333,0.468580548791755,155.81,-0.000357416609046566,23.4787291330102,4.28249436513899,10.3019538188277,6.093525653698606,8.899383320832044,26.724859636300113,3.8952149588691753,0.759878419452878,-4.694129634811817,2.367513029673951,8.694260677556898,10.180643151986324,0.10071137606076919,0.3836706387343014,12.4,6.840272688440052,11.163333333333334,9.66,2.9982779239395185,2.93242773265686,-6.254090383818158
6.5,16.1633333333333,3.62525458248471,158.17,-0.001495514951362163,-9.94330571303964,3.60230547550431,-3.5426731078905,2.881902230592459,7.2998511038207425,7.795847961566693,5.1943322218306776,10.1809954751131,-0.8277047212068955,1.933543188961373,-1.3062707873217505,1.9618051470152054,2.606713580101516,1.9087639875440487,12.3333333333333,-7.72916743016463,10.013333333333334,8.756666666666666,-1.670339233411422,-2.05945017728523,-4.493179763688013
6.5,15.9066666666667,3.82861635220124,165.37,-0.0036715265839567177,-21.7433414043584,-0.208623087621697,2.39287701725098,3.183253748129289,-0.08881731234851031,7.328359148874863,2.990393078851028,-10.8829568788501,1.3570513938313433,-0.2954310022317941,-7.353126361197049,-2.400237451446152,-5.1439681324391024,3.191685870064287,13.3,-33.02416868705773,10.133333333333333,8.956666666666667,-2.206200930958424,-0.811312101497214,-5.019612955492175
6.5,15.8933333333333,1.03732868933143,169.2,-0.0034899103500536715,22.4009900990099,5.0871080139373,-0.108695652173901,0.7204891722512485,7.713189874707993,-2.492689576609397,4.632713181097969,14.6697388632873,1.9875817118510608,3.730261838777693,9.72659115704424,9.923204786522533,-6.292408104902081,3.211129705756832,10.5,-50.32628513842905,9.626666666666667,9.006666666666666,8.071417151700988,4.67486660774493,-1.226975153475534
6.375,15.76,-0.299760191846501,171.45,-0.00289897857861108,12.0323559150658,3.71352785145891,13.8193688792165,1.336681000794826,5.548257972822057,16.170364383718727,2.595532171318027,-0.401875418620247,-1.436314534220079,2.733012451368033,-3.6786570784288486,5.688512103373711,-0.23228870837037618,0.05522494784546694,10.3666666666667,116.43273434458621,8.68,8.186666666666667,0.6071475022032757,0.889307590973235,-1.8980835566682013
1.63044,13.5166666666667,2.71346963319297,167.29,-0.005035510718421308,-2.52707581227442,4.66751918158561,-8.17399617590825,1.4506761198749274,9.889662464635052,2.544558899077387,7.265042388879905,13.4498991257565,-3.524684955420798,2.9783916527318155,5.004758301794254,6.781699166065458,1.6038238724227272,2.1433696821191894,10.4333333333333,41.556888988776294,8.053333333333333,7.55,-1.483258857465053,-1.88847387753204,-5.95921304005579
1.5,12.13,0.847054518843753,155.39,-0.007147811475509592,-10.5555555555555,5.25351252290782,7.28787090057267,1.9808553960807274,-0.2866048437983437,-3.6587594069606766,4.275916286770354,-6.99466508595138,7.464485491772255,2.228834094187704,-0.8759527980163995,4.786324146657606,8.147855805497938,4.645591688339845,10.6333333333333,68.78421283302521,9.41,8.69,-0.230428980042241,0.455733794595961,-1.9879284993300106
1.5,14.18,2.53251818660097,151.72,-0.006648138572335985,15.5797101449275,0.406268136970341,-5.53129548762743,0.7825985925379086,8.350964444755604,-2.2062134326727545,4.355201627780758,10.4525175270873,-0.7594944010998361,2.7106193181639426,3.726845807122281,1.4595944416090134,4.41579383445313,2.0847232155388973,8.9,-110.984535677066,9.446666666666667,8.84,6.959354978917887,5.06777475508311,2.4531235626833032
5.0,14.9733333333333,0.15569985314673,138.75,-0.003842161645587991,11.1061352440662,3.69942196531795,12.9943502824859,1.0879190287042206,6.796175785285996,-5.95306200875676,3.639503595541882,-0.403923831506035,10.198334843566482,2.6241102306258313,13.735533885556706,-1.6562176486933922,8.329225914002713,1.7124542208751592,8.43333333333333,84.36795493453877,9.05,8.426666666666668,1.781210869878791,1.48056408855696,-0.6827064454744544
5.0,15.1366666666667,5.43925662903879,144.97,-0.004023165764266489,2.33776702942367,2.2853957636566,-2.36363636363637,0.5664734146659356,2.7434797208535144,-13.314047392463735,1.5661739084688264,9.96523754345303,5.927231556645607,1.3481829649469645,-4.535222937181871,-4.81082603552796,1.1284024209691323,3.951194023866478,8.6,-0.16209335493027055,10.023333333333333,10.55,-2.5100097352384942,-2.64066071823612,-4.808659433197841
5.0,18.87,2.04403042589551,152.11,-0.0047449755344793725,-20.4017329657345,-1.58038147138962,5.54003724394785,1.7227955133442663,-6.6570575561403444,17.85707576349198,-0.35418151445689716,-12.3814541622761,-2.2554010262802793,-0.8937558458104178,0.35223868355025445,2.534113370152724,-4.994237410133895,1.3159279488121456,9.33333333333333,-5.502042423297304,9.54,9.3,-3.9031004571299377,-2.50891849517909,-2.0594696233201404
5.0,18.9333333333333,1.53679440449215,154.64,-0.003361607725202635,14.3493320138545,2.15946843853821,-8.29289810322008,0.6718224841915088,8.765295832740705,-1.2886942766026976,3.261904274758365,10.7636800962117,0.4192946986903423,1.7127747765956158,11.900304827498864,3.169285808117195,-1.683431488076459,0.14424103862937798,7.7,-29.78544325222945,9.326666666666666,9.096666666666666,7.999128718245885,5.93319426802314,-0.10472462680975524
5.0,15.79,-0.185957763332387,155.0,-0.0007790002451686525,8.0484638684552,0.433604336043333,11.7364117364117,2.6024000940498837,4.6079564879345725,8.113609901346841,3.3046118513407663,-3.58306188925082,-0.11955831422447716,1.7494021965186235,0.34757851040971843,1.4587987996007357,-2.709565892414445,-0.6292997444311332,7.96666666666667,-70.91049659985558,7.836666666666667,7.516666666666667,0.3388093590115382,0.801592918406935,-1.6211776200678998
5.0,15.18,3.24007322565488,157.69,-0.0021472575259226744,1.16139367240691,0.701565029681625,-10.5897546276367,-0.2926484317022471,4.270567336036635,16.222589293618128,3.479348361189949,10.0788288288289,-0.5396482661301771,1.5901811771588115,-0.7874507238812001,-3.759359641392379,3.1327755393479872,2.003852703665565,8.73333333333333,36.67447166006568,6.78,6.3,-0.3008435357052086,0.335403229620252,-3.6979702141514674
4.5,14.92,2.46206474492759,160.49,-0.00374433724960436,-20.9817893903404,2.30439442658095,3.659123736158,1.6096917984942394,0.901186263307352,8.845555540404515,2.692451573771848,-10.5370843989769,-0.47296577504818416,2.887784841459151,-1.7607184862711733,8.510425465543747,1.32918565627701,0.4690266240069185,9.6,-2.683145192342984,6.3500000000000005,5.873333333333333,-2.9940794236542168,-1.79903195982815,-0.7952851631646924
3.5,14.85,1.31861063464834,153.73,-0.003533138465433116,19.188376753507,2.51440544787847,-2.4152345564329,0.7640016192862475,10.945848307504136,-10.861223443600476,5.570366117667902,12.9788450543167,2.9701389477466478,2.8935075346943506,7.462433056404905,5.548183888827296,1.8180605001713035,1.1368028475462033,8.33333333333333,1.3741035917584021,6.946666666666666,6.25,6.259196155719149,4.83694107135605,1.5143282471607065
3.5,15.26,1.05657753525705,144.01,-0.0010810468499714225,6.89365279529209,1.53295861011753,10.1380295097572,3.015904503102007,6.280526284515275,-3.3730746341566586,6.7633102038549,-2.22672064777331,6.833768893619185,1.455334595945601,-3.9602655607312798,-1.2606284515733535,8.189990663972967,2.60023907741207,8.93333333333333,42.8262094430802,9.193333333333333,8.986666666666666,-0.6534866795602667,0.16481542785099,-1.4673384350200702
3.5,16.15,2.44555462486546,141.34,-0.002713328211279913,-3.77506881635856,2.01308505284343,-5.61797752808987,-1.218185327895327,6.170624818944859,-9.232646981689285,5.0294002175380825,9.78260869565222,2.9462165104543914,0.19364186644121872,1.9705403395910537,-1.5335882569820214,5.734314031693821,2.0620235581081836,9.33333333333333,-6.984748811195374,9.216666666666667,8.97,-2.0214578129591487,-1.84162969109281,-3.2843783720605315
